fname,codec,effort,quality,outname,size,enc_time,perf,dssim
mars,ss:0,5,16,s5.q16.ss0.avif,132922,2.48297119140625,0.5633508777070377,82.16132321
mars,ss:1,5,16,s5.q16.ss1.avif,119995,1.571603775024414,0.8900360397634389,80.95043756
mars,ss:2,5,16,s5.q16.ss2.avif,111430,1.8588106632232666,0.7525155884217071,79.99215645
mars,ss:0,6,16,s6.q16.ss0.avif,137319,0.4998598098754883,2.7983526027996284,81.17515365
mars,ss:1,6,16,s6.q16.ss1.avif,123144,0.453385591506958,3.085197293876802,80.06382589
mars,ss:2,6,16,s6.q16.ss2.avif,114444,0.42339515686035156,3.3037316968208987,79.01904312
mars,ss:0,5,18,s5.q18.ss0.avif,119935,2.3948965072631836,0.5840686625738534,80.87805715
mars,ss:1,5,18,s5.q18.ss1.avif,109436,1.5114631652832031,0.9254502737007881,79.66361415
mars,ss:2,5,18,s5.q18.ss2.avif,102233,1.7960357666015625,0.7788174523087379,78.64720313
mars,ss:0,6,18,s6.q18.ss0.avif,124523,0.48220014572143555,2.900836949991446,79.78272254
mars,ss:1,6,18,s6.q18.ss1.avif,112292,0.4373159408569336,3.19856622939251,78.72997568
mars,ss:2,6,18,s6.q18.ss2.avif,105083,0.4125819206237793,3.390318213374909,77.45586966
mars,ss:0,5,20,s5.q20.ss0.avif,108079,2.339879035949707,0.5978018429624775,79.35273388
mars,ss:1,5,20,s5.q20.ss1.avif,99538,1.536837100982666,0.9101706349395171,78.3364284
mars,ss:2,5,20,s5.q20.ss2.avif,93214,1.7833313941955566,0.7843657127064585,77.08054411
mars,ss:0,6,20,s6.q20.ss0.avif,112911,0.5443675518035889,2.569558004266738,78.20332137
mars,ss:1,6,20,s6.q20.ss1.avif,102612,0.4456501007080078,3.138749430949843,77.22751684
mars,ss:2,6,20,s6.q20.ss2.avif,96399,0.4256093502044678,3.28654433773132,76.02325678
mars,ss:0,5,22,s5.q22.ss0.avif,99151,2.269984245300293,0.6162086820188291,78.02849452
mars,ss:1,5,22,s5.q22.ss1.avif,92166,1.4899001121520996,0.938844147061318,77.00098152
mars,ss:2,5,22,s5.q22.ss2.avif,86799,1.718597650527954,0.813910108378359,75.85985243
mars,ss:0,6,22,s6.q22.ss0.avif,102917,0.6599376201629639,2.11957002792868,76.94922865
mars,ss:1,6,22,s6.q22.ss1.avif,94205,0.49475598335266113,2.8272199772528057,75.9424003
mars,ss:2,6,22,s6.q22.ss2.avif,88844,0.5278387069702148,2.6500216477662204,74.81792455
mars,ss:0,5,24,s5.q24.ss0.avif,90454,2.221031427383423,0.6297902779556319,76.51758021
mars,ss:1,5,24,s5.q24.ss1.avif,84378,1.3997938632965088,0.9992785628491536,75.36222866
mars,ss:2,5,24,s5.q24.ss2.avif,79529,1.674943208694458,0.8351232404412616,74.32844401
mars,ss:0,6,24,s6.q24.ss0.avif,93821,0.6352665424346924,2.2018852033968086,75.33159392
mars,ss:1,6,24,s6.q24.ss1.avif,86582,0.49223780632019043,2.841683393758098,74.2234579
mars,ss:2,6,24,s6.q24.ss2.avif,82088,0.5219283103942871,2.6800309010701073,73.2866854
mars,ss:0,5,26,s5.q26.ss0.avif,78383,2.0971150398254395,0.6670039427672182,73.81316616
mars,ss:1,5,26,s5.q26.ss1.avif,73940,1.3339834213256836,1.0485767496345035,72.65293206
mars,ss:2,5,26,s5.q26.ss2.avif,69731,1.5895020961761475,0.8800139385566357,71.31225048
mars,ss:0,6,26,s6.q26.ss0.avif,81272,0.597764253616333,2.3400261750977682,72.54724201
mars,ss:1,6,26,s6.q26.ss1.avif,75878,0.47830891609191895,2.9244363902494945,71.34045767
mars,ss:2,6,26,s6.q26.ss2.avif,71937,0.5053369998931885,2.768022132350603,70.19193084
mars,ss:0,5,28,s5.q28.ss0.avif,69092,2.0473625659942627,0.6832126479369848,71.38419155
mars,ss:1,5,28,s5.q28.ss1.avif,65443,1.3102469444274902,1.067572800645756,69.98387508
mars,ss:2,5,28,s5.q28.ss2.avif,62172,1.570993423461914,0.890381830445588,68.78645247
mars,ss:0,6,28,s6.q28.ss0.avif,71452,0.6107006072998047,2.2904578500170216,69.77271563
mars,ss:1,6,28,s6.q28.ss1.avif,67292,0.474149227142334,2.9500923336528007,68.51924951
mars,ss:2,6,28,s6.q28.ss2.avif,64007,0.5014653205871582,2.789393289175381,67.50733275
mars,ss:0,5,30,s5.q30.ss0.avif,61719,1.9755146503448486,0.7080605551347474,68.73622753
mars,ss:1,5,30,s5.q30.ss1.avif,58687,1.2911014556884766,1.0834036270636083,67.41865746
mars,ss:2,5,30,s5.q30.ss2.avif,55362,1.504314661026001,0.9298480140092333,65.86857094
mars,ss:0,6,30,s6.q30.ss0.avif,63692,0.5979568958282471,2.339272294974548,66.75287131
mars,ss:1,6,30,s6.q30.ss1.avif,59996,0.4597337245941162,3.0425960184559884,65.63245874
mars,ss:2,6,30,s6.q30.ss2.avif,57211,0.48687076568603516,2.8730088117511325,64.47213823
mars,ss:0,5,32,s5.q32.ss0.avif,52763,2.010406017303467,0.6957718928220141,64.9139441
mars,ss:1,5,32,s5.q32.ss1.avif,50633,1.3829069137573242,1.0114809508035056,63.69821127
mars,ss:2,5,32,s5.q32.ss2.avif,48121,1.4789690971374512,0.9457831152167752,62.0134417
mars,ss:0,6,32,s6.q32.ss0.avif,54804,0.5545687675476074,2.5222913403249314,62.99254781
mars,ss:1,6,32,s6.q32.ss1.avif,51893,0.4543483257293701,3.0786599637062984,62.01063894
mars,ss:2,6,32,s6.q32.ss2.avif,49524,0.4797046184539795,2.9159277317531025,60.6084841
mars,ss:0,5,34,s5.q34.ss0.avif,46304,1.9486854076385498,0.7178090391178482,61.62203623
mars,ss:1,5,34,s5.q34.ss1.avif,44520,1.4052221775054932,0.995418391761421,60.42019688
mars,ss:2,5,34,s5.q34.ss2.avif,42251,1.4584770202636719,0.9590716758410907,58.49153558
mars,ss:0,6,34,s6.q34.ss0.avif,48063,0.5741374492645264,2.4363225248446185,59.72459426
mars,ss:1,6,34,s6.q34.ss1.avif,45717,0.46054720878601074,3.0372217512449042,58.53091544
mars,ss:2,6,34,s6.q34.ss2.avif,43828,0.512645959854126,2.7285575417350905,57.28177138
mars,ss:0,5,36,s5.q36.ss0.avif,39810,1.7515895366668701,0.7985797875121875,57.47935716
mars,ss:1,5,36,s5.q36.ss1.avif,38162,1.263489007949829,1.1070804662319176,56.20308223
mars,ss:2,5,36,s5.q36.ss2.avif,36539,1.2993452548980713,1.0765298866695205,54.39711822
mars,ss:0,6,36,s6.q36.ss0.avif,41247,0.5108699798583984,2.738043054296733,55.8213223
mars,ss:1,6,36,s6.q36.ss1.avif,39409,0.4099247455596924,3.4122946105392216,54.75903598
mars,ss:2,6,36,s6.q36.ss2.avif,37739,0.43704700469970703,3.2005344618734957,52.94295414
mars,ss:0,5,38,s5.q38.ss0.avif,34291,1.6024196147918701,0.872919918782747,53.47033337
mars,ss:1,5,38,s5.q38.ss1.avif,33154,1.1810247898101807,1.1843815744331823,51.77142735
mars,ss:2,5,38,s5.q38.ss2.avif,31634,1.2422680854797363,1.125992059483538,50.24761762
mars,ss:0,6,38,s6.q38.ss0.avif,35520,0.4862709045410156,2.8765529398068606,51.26229257
mars,ss:1,6,38,s6.q38.ss1.avif,34161,0.3875620365142822,3.6091873512189387,50.23655228
mars,ss:2,6,38,s6.q38.ss2.avif,32628,0.4156973361968994,3.364909702807071,47.68485365
mars,ss:0,5,40,s5.q40.ss0.avif,29682,1.5035459995269775,0.9303233824838506,49.37970883
mars,ss:1,5,40,s5.q40.ss1.avif,28668,1.1139166355133057,1.2557349045742765,47.76207609
mars,ss:2,5,40,s5.q40.ss2.avif,27399,1.2244510650634766,1.142376400258581,45.67787903
mars,ss:0,6,40,s6.q40.ss0.avif,30786,0.46016836166381836,3.039722233276652,47.17697683
mars,ss:1,6,40,s6.q40.ss1.avif,29555,0.3830716609954834,3.651494334937223,45.87812075
mars,ss:2,6,40,s6.q40.ss2.avif,28275,0.40833497047424316,3.4255797351263895,43.51201282
mars,ss:0,5,42,s5.q42.ss0.avif,25497,1.4731643199920654,0.9495098279379547,44.91474202
mars,ss:1,5,42,s5.q42.ss1.avif,24751,1.0946733951568604,1.2778094417829187,42.9509824
mars,ss:2,5,42,s5.q42.ss2.avif,23572,1.138448715209961,1.2286754610127748,40.88755176
mars,ss:0,6,42,s6.q42.ss0.avif,26469,0.4488096237182617,3.116653311512056,42.61876016
mars,ss:1,6,42,s6.q42.ss1.avif,25474,0.36715269088745117,3.809815465655378,40.95544906
mars,ss:2,6,42,s6.q42.ss2.avif,24399,0.388033390045166,3.6048031841723347,38.80439335
mars,ss:0,5,44,s5.q44.ss0.avif,22025,1.416318655014038,0.987619555138978,40.29168238
mars,ss:1,5,44,s5.q44.ss1.avif,21436,1.0695481300354004,1.307827072685081,38.01671158
mars,ss:2,5,44,s5.q44.ss2.avif,20441,1.1335058212280273,1.234033362514692,36.62032206
mars,ss:0,6,44,s6.q44.ss0.avif,22694,0.47327375411987305,2.95554948446541,37.72090114
mars,ss:1,6,44,s6.q44.ss1.avif,21944,0.3711667060852051,3.7686138790662302,35.56673084
mars,ss:2,6,44,s6.q44.ss2.avif,20968,0.40914297103881836,3.4188146907387225,33.91018392
louvre,ss:0,5,10,s5.q10.ss0.avif,433130,5.903878450393677,0.3465518501424382,85.93710874
louvre,ss:1,5,10,s5.q10.ss1.avif,386757,3.7086172103881836,0.5516881047385971,84.94724613
louvre,ss:2,5,10,s5.q10.ss2.avif,354967,4.3953821659088135,0.4654885338228508,83.91011056
louvre,ss:0,6,10,s6.q10.ss0.avif,437867,1.009826898574829,2.026089820827237,84.94908101
louvre,ss:1,6,10,s6.q10.ss1.avif,388191,0.9371988773345947,2.1831012066711493,83.95190778
louvre,ss:2,6,10,s6.q10.ss2.avif,357031,0.8571407794952393,2.3870057859163656,82.61944339
louvre,ss:0,5,12,s5.q12.ss0.avif,371051,5.452420473098755,0.3752461883845147,84.16212395
louvre,ss:1,5,12,s5.q12.ss1.avif,334396,3.396488904953003,0.6023867756542283,83.36659428
louvre,ss:2,5,12,s5.q12.ss2.avif,309067,4.1527087688446045,0.4926904615488488,82.21789193
louvre,ss:0,6,12,s6.q12.ss0.avif,378580,0.9744832515716553,2.0995743094611354,82.89347438
louvre,ss:1,6,12,s6.q12.ss1.avif,339145,0.8772764205932617,2.3322181606299006,81.97937996
louvre,ss:2,6,12,s6.q12.ss2.avif,313660,0.7910666465759277,2.5863813230603974,80.8738847
louvre,ss:0,5,14,s5.q14.ss0.avif,326665,5.229155540466309,0.39126776477900455,82.53560047
louvre,ss:1,5,14,s5.q14.ss1.avif,296073,3.2633049488067627,0.6269717455453026,81.60780355
louvre,ss:2,5,14,s5.q14.ss2.avif,274800,3.975527286529541,0.5146487126204754,80.40157066
louvre,ss:0,6,14,s6.q14.ss0.avif,333711,0.9317777156829834,2.1958026743538324,80.98208791
louvre,ss:1,6,14,s6.q14.ss1.avif,300685,0.8222861289978027,2.48818498555199,80.1463819
louvre,ss:2,6,14,s6.q14.ss2.avif,279575,0.7725985050201416,2.6482060044196705,79.09985535
louvre,ss:0,5,16,s5.q16.ss0.avif,289339,4.9398887157440186,0.41417937077795947,80.78588302
louvre,ss:1,5,16,s5.q16.ss1.avif,263530,3.079575538635254,0.664377273533841,79.9857182
louvre,ss:2,5,16,s5.q16.ss2.avif,245904,3.6783547401428223,0.5562269396345819,78.74251886
louvre,ss:0,6,16,s6.q16.ss0.avif,295874,0.8812267780303955,2.3217633088419705,79.00729784
louvre,ss:1,6,16,s6.q16.ss1.avif,268430,0.7841835021972656,2.6090831983421627,78.29630227
louvre,ss:2,6,16,s6.q16.ss2.avif,251030,0.7259480953216553,2.818383315811927,77.19511931
louvre,ss:0,5,18,s5.q18.ss0.avif,260599,4.62466835975647,0.44241010183652185,79.09044072
louvre,ss:1,5,18,s5.q18.ss1.avif,238693,2.964515447616577,0.690163379531367,78.28283382
louvre,ss:2,5,18,s5.q18.ss2.avif,223186,3.5977108478546143,0.5686949525752104,77.08295632
louvre,ss:0,6,18,s6.q18.ss0.avif,267207,0.8418388366699219,2.4303939315669987,77.23105544
louvre,ss:1,6,18,s6.q18.ss1.avif,243440,0.7578961849212646,2.6995781753572916,76.54761757
louvre,ss:2,6,18,s6.q18.ss2.avif,228376,0.7245283126831055,2.823906207920518,75.22310193
louvre,ss:0,5,20,s5.q20.ss0.avif,235084,4.570582389831543,0.44764536015188405,77.44785744
louvre,ss:1,5,20,s5.q20.ss1.avif,216470,2.845731496810913,0.7189715552197609,76.48726692
louvre,ss:2,5,20,s5.q20.ss2.avif,202769,3.582500457763672,0.5711094873878085,75.36763588
louvre,ss:0,6,20,s6.q20.ss0.avif,241520,0.8386003971099854,2.4397794313608703,75.33503798
louvre,ss:1,6,20,s6.q20.ss1.avif,220470,0.7732992172241211,2.6458063766628888,74.80773157
louvre,ss:2,6,20,s6.q20.ss2.avif,207756,0.7193496227264404,2.844235869958978,73.51670165
louvre,ss:0,5,22,s5.q22.ss0.avif,215326,4.539045095443726,0.450755601008187,75.95442953
louvre,ss:1,5,22,s5.q22.ss1.avif,198962,2.826833724975586,0.7237779788472244,74.99802748
louvre,ss:2,5,22,s5.q22.ss2.avif,187109,3.4605486392974854,0.5912357297238717,73.74171125
louvre,ss:0,6,22,s6.q22.ss0.avif,218965,1.1642460823059082,1.7573604335843571,74.27307373
louvre,ss:1,6,22,s6.q22.ss1.avif,201263,0.8786435127258301,2.3285894340159192,73.43146041
louvre,ss:2,6,22,s6.q22.ss2.avif,190191,0.9248385429382324,2.2122780409862814,72.25308948
louvre,ss:0,5,24,s5.q24.ss0.avif,196387,4.3806445598602295,0.4670545560229795,74.25091551
louvre,ss:1,5,24,s5.q24.ss1.avif,181869,2.7328710556030273,0.7486632037780266,73.21234509
louvre,ss:2,5,24,s5.q24.ss2.avif,171563,3.3516554832458496,0.6104446027425792,71.97180261
louvre,ss:0,6,24,s6.q24.ss0.avif,199901,1.1195530891418457,1.8275149430995627,72.43725104
louvre,ss:1,6,24,s6.q24.ss1.avif,184471,0.8695681095123291,2.352892174423734,71.5835477
louvre,ss:2,6,24,s6.q24.ss2.avif,174479,0.9277689456939697,2.2052904545857537,70.41486768
louvre,ss:0,5,26,s5.q26.ss0.avif,169535,4.1272523403167725,0.49572932093678734,71.31327883
louvre,ss:1,5,26,s5.q26.ss1.avif,157456,2.579379081726074,0.793214155490031,70.21916359
