fname,codec,effort,quality,outname,size,enc_time,perf,dssim
munhell,libavif,7,40,s7.q40.ss0.avif,15265,0.15183544158935547,1.0357726651550458,79.44407074
munhell,libavif,8,40,s8.q40.ss0.avif,16981,0.041820526123046875,3.7605217958587978,85.38562457
munhell,libavif,9,40,s9.q40.ss0.avif,30459,0.01843571662902832,8.530560713456191,70.35945176
munhell,libavif,10,40,s10.q40.ss0.avif,30459,0.01880669593811035,8.362287587226328,70.35945176
munhell,libavif,0,44,s0.q44.ss0.avif,11828,5.467771053314209,0.028762542993579606,79.20705072
munhell,libavif,1,44,s1.q44.ss0.avif,11980,1.1086132526397705,0.1418592098060566,78.20454629
munhell,libavif,2,44,s2.q44.ss0.avif,11972,1.023402452468872,0.15367072809001645,78.36802431
munhell,libavif,3,44,s3.q44.ss0.avif,12057,0.8604729175567627,0.18276809971724137,78.48027071
munhell,libavif,4,44,s4.q44.ss0.avif,12571,0.6623067855834961,0.23745340289915173,79.13771072
munhell,libavif,5,44,s5.q44.ss0.avif,12899,0.4397869110107422,0.3575981823528136,78.68414751
munhell,libavif,6,44,s6.q44.ss0.avif,13872,0.2505762577056885,0.6276213135273023,78.50904238
munhell,libavif,7,44,s7.q44.ss0.avif,14674,0.1581873893737793,0.9941816514108812,75.40811845
munhell,libavif,8,44,s8.q44.ss0.avif,16058,0.039208173751831055,4.011076899307392,80.37439194
munhell,libavif,9,44,s9.q44.ss0.avif,27384,0.018930673599243164,8.307522665558368,62.57820374
munhell,libavif,10,44,s10.q44.ss0.avif,27384,0.017355918884277344,9.06128918028463,62.57820374
mars,libavif,0,12,s0.q12.ss0.avif,175498,26.46620488166809,0.05285170300215096,85.43908469
mars,libavif,1,12,s1.q12.ss0.avif,172318,14.349244117736816,0.09748137173797126,85.19746012
mars,libavif,2,12,s2.q12.ss0.avif,172182,11.776919841766357,0.11877333112511053,85.10684591
mars,libavif,3,12,s3.q12.ss0.avif,172213,7.774764537811279,0.17991335855860918,85.06713758
mars,libavif,4,12,s4.q12.ss0.avif,173824,4.4102232456207275,0.3171685246067685,84.84718309
mars,libavif,5,12,s5.q12.ss0.avif,172389,2.8999624252319336,0.48234556000777423,84.760858
mars,libavif,6,12,s6.q12.ss0.avif,173747,0.5299758911132812,2.6393351536457206,84.03039132
mars,libavif,7,12,s7.q12.ss0.avif,192439,0.3760805130004883,3.7193737820661394,85.03660751
mars,libavif,8,12,s8.q12.ss0.avif,192513,0.22113943099975586,6.325348643958228,84.87392109
mars,libavif,9,12,s9.q12.ss0.avif,211460,0.14133214950561523,9.897139503594865,84.82780368
mars,libavif,10,12,s10.q12.ss0.avif,211460,0.13324379920959473,10.497929421838906,84.82780368
mars,libavif,0,16,s0.q16.ss0.avif,133260,24.72345805168152,0.056577198750919246,82.64972561
mars,libavif,1,16,s1.q16.ss0.avif,132112,12.97105073928833,0.10783891206000676,82.51910777
mars,libavif,2,16,s2.q16.ss0.avif,132136,10.419312000274658,0.1342491711509481,82.4892135
mars,libavif,3,16,s3.q16.ss0.avif,132465,6.886586666107178,0.20311717078712072,82.42857387
mars,libavif,4,16,s4.q16.ss0.avif,133238,3.9084274768829346,0.3578892043598988,82.18747606
mars,libavif,5,16,s5.q16.ss0.avif,132922,2.588128089904785,0.5404616585462199,82.16132321
mars,libavif,6,16,s6.q16.ss0.avif,137319,0.5269510746002197,2.6544855251717836,81.17515365
mars,libavif,7,16,s7.q16.ss0.avif,148162,0.3884263038635254,3.601156734461182,81.77108136
mars,libavif,8,16,s8.q16.ss0.avif,147385,0.20431971549987793,6.846054951563573,81.46009316
mars,libavif,9,16,s9.q16.ss0.avif,165876,0.13033747673034668,10.732016877186629,81.51633705
mars,libavif,10,16,s10.q16.ss0.avif,165876,0.1221764087677002,11.448887834471991,81.51633705
mars,libavif,0,20,s0.q20.ss0.avif,107721,21.926626682281494,0.06379385302940063,79.84230405
mars,libavif,1,20,s1.q20.ss0.avif,107073,11.475091218948364,0.12189741879264919,79.77326044
mars,libavif,2,20,s2.q20.ss0.avif,107339,9.48587965965271,0.14745959786413854,79.68190234
mars,libavif,3,20,s3.q20.ss0.avif,107414,6.53978157043457,0.2138884892308491,79.7128336
mars,libavif,4,20,s4.q20.ss0.avif,108322,3.575101613998413,0.39125713085273467,79.42096986
mars,libavif,5,20,s5.q20.ss0.avif,108079,2.304297924041748,0.6070326173564082,79.35273388
mars,libavif,6,20,s6.q20.ss0.avif,112911,0.4652745723724365,3.0063624428637823,78.20332137
mars,libavif,7,20,s7.q20.ss0.avif,116477,0.33042120933532715,4.233335998054676,78.45160349
mars,libavif,8,20,s8.q20.ss0.avif,118531,0.2007429599761963,6.968035143876851,78.07503583
mars,libavif,9,20,s9.q20.ss0.avif,135078,0.1260671615600586,11.095546077902428,77.97776876
mars,libavif,10,20,s10.q20.ss0.avif,135078,0.12037396430969238,11.62032012505026,77.97776876
mars,libavif,0,24,s0.q24.ss0.avif,89845,20.208508253097534,0.06921757818445584,76.97413358
mars,libavif,1,24,s1.q24.ss0.avif,89378,10.693756103515625,0.13080380611449915,76.96080777
mars,libavif,2,24,s2.q24.ss0.avif,89422,8.63199520111084,0.1620464292913407,76.88036132
mars,libavif,3,24,s3.q24.ss0.avif,89579,5.877502679824829,0.23798951292722997,76.76086494
mars,libavif,4,24,s4.q24.ss0.avif,90389,3.4875969886779785,0.40107386390714495,76.62344318
mars,libavif,5,24,s5.q24.ss0.avif,90454,2.211683750152588,0.6324520853867537,76.51758021
mars,libavif,6,24,s6.q24.ss0.avif,93821,0.6396920680999756,2.1866520936467015,75.33159392
mars,libavif,7,24,s7.q24.ss0.avif,95942,0.33004283905029297,4.238189212118761,75.12734308
mars,libavif,8,24,s8.q24.ss0.avif,98145,0.19223237037658691,7.276526826672091,74.6738956
mars,libavif,9,24,s9.q24.ss0.avif,114066,0.12737274169921875,10.981815899850256,74.72053706
mars,libavif,10,24,s10.q24.ss0.avif,114066,0.11839151382446289,11.814900872658438,74.72053706
mars,libavif,0,28,s0.q28.ss0.avif,68543,17.731739282608032,0.07888588805115022,71.9736834
mars,libavif,1,28,s1.q28.ss0.avif,68018,9.465699434280396,0.14777397166597642,71.81622028
mars,libavif,2,28,s2.q28.ss0.avif,68214,7.600983142852783,0.18402672045329801,71.65386716
mars,libavif,3,28,s3.q28.ss0.avif,68261,5.117300987243652,0.27334409359286704,71.54996875
mars,libavif,4,28,s4.q28.ss0.avif,69229,3.1049468517303467,0.4505017531042362,71.61573197
mars,libavif,5,28,s5.q28.ss0.avif,69092,1.9844188690185547,0.7048834406073777,71.38419155
mars,libavif,6,28,s6.q28.ss0.avif,71452,0.5693740844726562,2.4567047186482465,69.77271563
mars,libavif,7,28,s7.q28.ss0.avif,75359,0.31224584579467773,4.479752153115251,70.05005578
mars,libavif,8,28,s8.q28.ss0.avif,77490,0.17119598388671875,8.17065896198583,69.54576779
mars,libavif,9,28,s9.q28.ss0.avif,91443,0.11495590209960938,12.168005073701675,69.62802568
mars,libavif,10,28,s10.q28.ss0.avif,91443,0.11423611640930176,12.244673960975996,69.62802568
mars,libavif,0,32,s0.q32.ss0.avif,52560,15.653851509094238,0.0893571782757339,65.89148868
mars,libavif,1,32,s1.q32.ss0.avif,52108,8.530158519744873,0.16398100888303724,65.49553432
mars,libavif,2,32,s2.q32.ss0.avif,51926,6.830396413803101,0.20478811407977565,65.42081568
mars,libavif,3,32,s3.q32.ss0.avif,51986,4.509667158126831,0.3101745541196458,65.18845831
mars,libavif,4,32,s4.q32.ss0.avif,52631,3.004276990890503,0.46559754784307816,65.01724331
mars,libavif,5,32,s5.q32.ss0.avif,52763,1.9366228580474854,0.7222800217334326,64.9139441
mars,libavif,6,32,s6.q32.ss0.avif,54804,0.5542933940887451,2.523544416941126,62.99254781
mars,libavif,7,32,s7.q32.ss0.avif,58124,0.30117130279541016,4.644479693173865,63.50936045
mars,libavif,8,32,s8.q32.ss0.avif,60264,0.18453550338745117,7.58002646820276,62.98504039
mars,libavif,9,32,s9.q32.ss0.avif,71693,0.11681580543518066,11.974270046669021,63.00981453
mars,libavif,10,32,s10.q32.ss0.avif,71693,0.12278008460998535,11.392596807888507,63.00981453
mars,libavif,0,36,s0.q36.ss0.avif,39101,17.852391719818115,0.0783527508220199,58.21068212
mars,libavif,1,36,s1.q36.ss0.avif,39142,7.4980628490448,0.186552717436637,58.12035314
mars,libavif,2,36,s2.q36.ss0.avif,39051,5.893311023712158,0.2373511247534523,57.89383051
mars,libavif,3,36,s3.q36.ss0.avif,38957,3.8063604831695557,0.3674859504728866,57.46250845
mars,libavif,4,36,s4.q36.ss0.avif,39492,2.60770320892334,0.5364046012650058,57.76890254
mars,libavif,5,36,s5.q36.ss0.avif,39810,1.6947886943817139,0.8253441887103801,57.47935716
mars,libavif,6,36,s6.q36.ss0.avif,41247,0.501051664352417,2.791696145362285,55.8213223
mars,libavif,7,36,s7.q36.ss0.avif,43454,0.30253028869628906,4.623616385743918,55.45818157
mars,libavif,8,36,s8.q36.ss0.avif,45048,0.16827106475830078,8.312682884660942,54.54703123
mars,libavif,9,36,s9.q36.ss0.avif,53159,0.10480213165283203,13.346904093836732,54.42600535
mars,libavif,10,36,s10.q36.ss0.avif,53159,0.10025167465209961,13.952724529083014,54.42600535
mars,libavif,0,40,s0.q40.ss0.avif,29488,15.412078857421875,0.09075894387384337,50.2858684
mars,libavif,1,40,s1.q40.ss0.avif,29260,6.535228490829468,0.2140375048803325,49.43630049
mars,libavif,2,40,s2.q40.ss0.avif,29253,5.032745838165283,0.27793654696258907,49.85959163
mars,libavif,3,40,s3.q40.ss0.avif,29226,3.279146432876587,0.4265695444326149,49.26428747
mars,libavif,4,40,s4.q40.ss0.avif,29561,2.29713773727417,0.6089247402551601,49.51227694
mars,libavif,5,40,s5.q40.ss0.avif,29682,1.538625717163086,0.9091125829997658,49.37970883
mars,libavif,6,40,s6.q40.ss0.avif,30786,0.4787137508392334,2.9219632766925763,47.17697683
mars,libavif,7,40,s7.q40.ss0.avif,31855,0.2668721675872803,5.241400827392497,46.44257518
mars,libavif,8,40,s8.q40.ss0.avif,33059,0.14068031311035156,9.942997488943421,45.19463961
mars,libavif,9,40,s9.q40.ss0.avif,38562,0.10470247268676758,13.359608079024671,45.13758158
mars,libavif,10,40,s10.q40.ss0.avif,38562,0.09986996650695801,14.00605255938026,45.13758158
mars,libavif,0,44,s0.q44.ss0.avif,21931,13.126692533493042,0.10656027757418499,40.77481888
mars,libavif,1,44,s1.q44.ss0.avif,21573,5.709596872329712,0.2449882244364562,39.97060429
mars,libavif,2,44,s2.q44.ss0.avif,21595,4.3671040534973145,0.32030013090249354,40.38623435
mars,libavif,3,44,s3.q44.ss0.avif,21548,2.914520263671875,0.47993627542590284,40.01503294
mars,libavif,4,44,s4.q44.ss0.avif,21962,2.0578291416168213,0.6797376768126558,40.32645107
mars,libavif,5,44,s5.q44.ss0.avif,22025,1.4473466873168945,0.9664470940221513,40.29168238
mars,libavif,6,44,s6.q44.ss0.avif,22694,0.519956111907959,2.690196283811755,37.72090114
mars,libavif,7,44,s7.q44.ss0.avif,23418,0.27682924270629883,5.0528765903681485,37.05111014
mars,libavif,8,44,s8.q44.ss0.avif,24229,0.14231348037719727,9.82889320317772,34.63944506
mars,libavif,9,44,s9.q44.ss0.avif,27381,0.09974908828735352,14.023025413229185,34.47221721
mars,libavif,10,44,s10.q44.ss0.avif,27381,0.10005974769592285,13.979487578270161,34.47221721
louvre,libavif,0,12,s0.q12.ss0.avif,377847,49.948232889175415,0.0409624101124787,85.21851717
louvre,libavif,1,12,s1.q12.ss0.avif,370680,26.828486680984497,0.07626222173202803,84.78627867
louvre,libavif,2,12,s2.q12.ss0.avif,371621,22.385181188583374,0.09139975159296351,84.78750141
louvre,libavif,3,12,s3.q12.ss0.avif,372278,15.796671390533447,0.12952095725850932,84.7180833
louvre,libavif,4,12,s4.q12.ss0.avif,371880,8.810190916061401,0.23223106281046008,84.36944634
louvre,libavif,5,12,s5.q12.ss0.avif,371051,5.52096152305603,0.37058762164085374,84.16212395
louvre,libavif,6,12,s6.q12.ss0.avif,378580,0.9233460426330566,2.2158539762249165,82.89347438
louvre,libavif,7,12,s7.q12.ss0.avif,415405,0.694610595703125,2.9455352576776064,84.50715387
louvre,libavif,8,12,s8.q12.ss0.avif,419026,0.43027591705322266,4.755088348918496,84.34715493
louvre,libavif,9,12,s9.q12.ss0.avif,457177,0.22700715065002441,9.012931945717895,84.24234628
louvre,libavif,10,12,s10.q12.ss0.avif,457177,0.21857929229736328,9.360447545124936,84.24234628
louvre,libavif,0,16,s0.q16.ss0.avif,294388,46.27092981338501,0.04421782765662392,82.14002343
louvre,libavif,1,16,s1.q16.ss0.avif,289301,24.818926334381104,0.08243708742411318,81.55903248
louvre,libavif,2,16,s2.q16.ss0.avif,289386,20.52571129798889,0.09967985860740752,81.5580232
louvre,libavif,3,16,s3.q16.ss0.avif,290049,14.702239274978638,0.13916247462262665,81.44939918
louvre,libavif,4,16,s4.q16.ss0.avif,290135,8.14297103881836,0.2512596434699955,81.06094077
louvre,libavif,5,16,s5.q16.ss0.avif,289339,4.8817503452301025,0.41911196913195714,80.78588302
louvre,libavif,6,16,s6.q16.ss0.avif,295874,0.8537499904632568,2.396486117545736,79.00729784
louvre,libavif,7,16,s7.q16.ss0.avif,314245,0.6390864849090576,3.2014446374830587,80.59314538
louvre,libavif,8,16,s8.q16.ss0.avif,317096,0.39131903648376465,5.228470402014,80.32908295
louvre,libavif,9,16,s9.q16.ss0.avif,353705,0.21872520446777344,9.354203165467625,80.15465176
louvre,libavif,10,16,s10.q16.ss0.avif,353705,0.21329212188720703,9.592478061997827,80.15465176
louvre,libavif,0,20,s0.q20.ss0.avif,238766,42.36183142662048,0.048298195122750964,78.78552958
louvre,libavif,1,20,s1.q20.ss0.avif,234646,22.46126651763916,0.0910901439325893,78.20347059
louvre,libavif,2,20,s2.q20.ss0.avif,234611,18.489630460739136,0.11065661935994203,78.21589272
louvre,libavif,3,20,s3.q20.ss0.avif,234837,13.077951192855835,0.15644652360514083,78.20682669
louvre,libavif,4,20,s4.q20.ss0.avif,236074,7.6801064014434814,0.26640255916447364,77.83836723
louvre,libavif,5,20,s5.q20.ss0.avif,235084,4.5933685302734375,0.4454247436310546,77.44785744
louvre,libavif,6,20,s6.q20.ss0.avif,241520,0.8559648990631104,2.3902849313557524,75.33503798
louvre,libavif,7,20,s7.q20.ss0.avif,249924,0.6081554889678955,3.364271205497593,76.56627222
louvre,libavif,8,20,s8.q20.ss0.avif,252293,0.36557984352111816,5.596588642015243,76.33038879
louvre,libavif,9,20,s9.q20.ss0.avif,281724,0.19178462028503418,10.668217279149879,76.04471006
louvre,libavif,10,20,s10.q20.ss0.avif,281724,0.19478726387023926,10.503766824113185,76.04471006
louvre,libavif,0,24,s0.q24.ss0.avif,198678,39.2410888671875,0.05213922597623988,75.5707484
louvre,libavif,1,24,s1.q24.ss0.avif,195084,20.6304292678833,0.09917389373885391,74.91020247
louvre,libavif,2,24,s2.q24.ss0.avif,195501,16.79694414138794,0.1218078706923019,74.81932267
louvre,libavif,3,24,s3.q24.ss0.avif,195521,12.444605112075806,0.16440859164061652,74.92080761
louvre,libavif,4,24,s4.q24.ss0.avif,196216,7.145207405090332,0.2863457817253009,74.52963229
louvre,libavif,5,24,s5.q24.ss0.avif,196387,4.228258848190308,0.48388712078866386,74.25091551
louvre,libavif,6,24,s6.q24.ss0.avif,199901,1.1121139526367188,1.8397395295231431,72.43725104
louvre,libavif,7,24,s7.q24.ss0.avif,205646,0.5519781112670898,3.706668721524695,72.84581102
louvre,libavif,8,24,s8.q24.ss0.avif,208121,0.3380858898162842,6.0517166247659615,72.41037126
louvre,libavif,9,24,s9.q24.ss0.avif,233419,0.18201851844787598,11.240614512450865,72.0793745
louvre,libavif,10,24,s10.q24.ss0.avif,233419,0.1941840648651123,10.53639494786161,72.0793745
louvre,libavif,0,28,s0.q28.ss0.avif,149131,34.52795648574829,0.059256330470773846,69.61089767
louvre,libavif,1,28,s1.q28.ss0.avif,147293,18.33412528038025,0.11159517941057541,68.97114101
louvre,libavif,2,28,s2.q28.ss0.avif,147487,14.963324069976807,0.1367343238996742,69.1041054
louvre,libavif,3,28,s3.q28.ss0.avif,147747,10.819566249847412,0.18910185055051118,69.10645004
louvre,libavif,4,28,s4.q28.ss0.avif,148993,6.3331825733184814,0.32306032177561717,68.72968794
louvre,libavif,5,28,s5.q28.ss0.avif,149048,3.9125123023986816,0.5229376528083092,68.53072133
louvre,libavif,6,28,s6.q28.ss0.avif,151330,1.033832311630249,1.979044354662958,66.2178526
louvre,libavif,7,28,s7.q28.ss0.avif,161216,0.5266520977020264,3.884917593469082,67.37437546
louvre,libavif,8,28,s8.q28.ss0.avif,162565,0.32250046730041504,6.344176853840382,66.54199115
louvre,libavif,9,28,s9.q28.ss0.avif,183047,0.18383193016052246,11.129731370461203,66.28678512
louvre,libavif,10,28,s10.q28.ss0.avif,183047,0.1890273094177246,10.823832843531719,66.28678512
louvre,libavif,0,32,s0.q32.ss0.avif,113129,30.96085286140442,0.06608345090359345,62.80527154
louvre,libavif,1,32,s1.q32.ss0.avif,111733,16.085402965545654,0.12719606741481437,62.18218013
louvre,libavif,2,32,s2.q32.ss0.avif,111844,13.07045841217041,0.1565362082553195,62.35473812
louvre,libavif,3,32,s3.q32.ss0.avif,111953,9.196316957473755,0.22248037007219898,62.32477356
louvre,libavif,4,32,s4.q32.ss0.avif,113040,5.962886810302734,0.3431223944189082,62.16709463
louvre,libavif,5,32,s5.q32.ss0.avif,113295,3.6619021892547607,0.5587260102150311,61.82918062
louvre,libavif,6,32,s6.q32.ss0.avif,115320,0.955085277557373,2.1422170858215273,59.45916993
louvre,libavif,7,32,s7.q32.ss0.avif,124608,0.4956977367401123,4.1275153149885995,60.75897294
louvre,libavif,8,32,s8.q32.ss0.avif,125849,0.29971837997436523,6.826408177486457,59.68865312
louvre,libavif,9,32,s9.q32.ss0.avif,141249,0.16676115989685059,12.269043950435131,59.30861113
louvre,libavif,10,32,s10.q32.ss0.avif,141249,0.16914987564086914,12.09578187538233,59.30861113
louvre,libavif,0,36,s0.q36.ss0.avif,84545,35.53243541717529,0.05758119239445732,54.89872597
louvre,libavif,1,36,s1.q36.ss0.avif,83931,14.498544931411743,0.1411176093655612,54.22187697
louvre,libavif,2,36,s2.q36.ss0.avif,83763,11.607408046722412,0.17626674204649243,54.18016489
louvre,libavif,3,36,s3.q36.ss0.avif,83878,8.029263973236084,0.2548178770582116,54.37181911
louvre,libavif,4,36,s4.q36.ss0.avif,84638,5.359144449234009,0.38177735632642595,54.52103534
louvre,libavif,5,36,s5.q36.ss0.avif,84619,3.384281873703003,0.6045595716769638,54.22739055
louvre,libavif,6,36,s6.q36.ss0.avif,86375,0.8836920261383057,2.3152862529957727,51.71546672
louvre,libavif,7,36,s7.q36.ss0.avif,93189,0.48992466926574707,4.176152229824131,52.45824004
louvre,libavif,8,36,s8.q36.ss0.avif,94286,0.2818727493286133,7.258594542655592,51.07901438
